Id,SalePrice
1573,222832.5129594645
1574,119983.9390018534
1575,203121.90767658714
1576,249574.78469741048
1577,153269.33849999297
1578,147166.15360164322
1579,132226.8214479775
1580,204759.29218231427
1581,170069.09209411335
1582,133855.87711656422
1583,238320.74709591182
1584,230062.4763754466
1585,111654.69063812589
1586,83625.67938520893
1587,121643.23963387236
1588,138818.9003203735
1589,104525.79372676881
1590,130493.20192218562
1591,91083.98337228135
1592,129893.20143827148
1593,141907.46884574357
1594,174530.02757091523
1595,121469.22780482998
1596,202510.51589182456
1597,160074.05136453506
1598,186486.86666952397
1599,162832.2872883573
1600,168855.7732067915
1601,69843.68842358324
1602,161086.47631613843
1603,108064.64327084055
1604,238655.2473607339
1605,198407.32727625154
1606,132417.32812846752
1607,178910.99400743344
1608,208707.6119273556
1609,170933.17907273077
1610,164634.25165599582
1611,152618.51960341498
1612,242701.88280356588
1613,169510.29745795924
1614,142676.63140539714
1615,78740.6734938062
1616,50524.62483647322
1617,97163.38686068937
1618,164899.36804061025
1619,177376.71559972325
1620,190507.00410675272
1621,164062.38015146705
1622,228487.26912772574
1623,360089.03154771496
1624,189043.61938510183
1625,112150.67801708831
1626,163305.36668480685
1627,182879.66226905052
1628,348390.22642260743
1629,179327.8109147093
1630,235406.63198824797
1631,155959.60823941114
1632,215922.77440956436
1633,182020.19310238113
1634,166609.4834565022
1635,161057.54569387884
1636,131067.35166948238
1637,203963.95219703543
1638,199564.21623892506
1639,347249.3225088329
1640,224444.2052901471
1641,190776.54096951842
1642,226379.75059489068
1643,155576.27827909138
1644,194202.89928323182
1645,192453.75466324194
1646,173055.75859016398
1647,169882.21873442573
1648,121016.58494193011
1649,139369.51011764185
1650,196278.24656466272
1651,119782.20378509804
1652,105140.20962638748
1653,133121.73108643157
1654,116960.88598523868
1655,141812.99246525115
1656,126613.0665254572
1657,200959.22641005742
1658,106666.42382873944
1659,105882.32622147618
1660,226880.83678010647
1661,261645.54390264192
1662,276234.42959910136
1663,224232.2805195137
1664,401506.03536951484
1665,211592.5927182117
1666,241474.43235176537
1667,250803.8993219991
1668,233334.0217977431
1669,230904.52182641058
1670,239622.06551901455
1671,187085.05988017103
1672,260954.14774532715
1673,319213.16937494255
1674,228868.25850090233
1675,152084.50460865267
1676,146155.45879610407
1677,194513.26353149515
1678,288944.3907553082
1679,279115.2689738243
1680,237575.872560388
1681,221324.23185220914
1682,242474.59393850743
1683,151295.13501548386
1684,157813.43918027217
1685,269506.4908011587
1686,117455.74931914183
1687,195719.7021374261
1688,170266.13648777604
1689,165902.46549732937
1690,208224.42269118316
1691,179193.4498844424
1692,284350.2984246106
1693,150104.24999143838
1694,174035.1877029809
1695,179573.86596556564
1696,231954.4624366641
1697,193184.7816621914
1698,266192.6924131631
1699,328467.2848256845
1700,182171.01193351363
1701,271262.459404133
1702,198239.58874092903
1703,171699.5505985384
1704,216490.5139164307
1705,201980.3225788717
1706,295989.12250743905
1707,126947.63974417964
1708,171621.9486730284
1709,239930.08197519893
1710,210306.7699384251
1711,192564.0095676013
1712,246999.76908066258
1713,227188.8937941405
1714,192366.10297945162
1715,189311.9452785967
1716,182193.6181310634
1717,193802.9377906653
1718,137365.62701467605
1719,214812.10169114044
1720,268987.35599636915
1721,154726.7221987418
1722,147723.94913877302
1723,150031.32602398476
1724,158349.5869962105
1725,157293.4416623137
1726,190214.45631135773
1727,147715.69531366965
1728,148347.58231313986
1729,172917.21494538063
1730,128224.13695318773
1731,160629.53004191536
1732,160438.10817720913
1733,171942.31064620503
1734,118959.20480258601
1735,142325.56460483713
1736,122585.34301049664
1737,309124.7200972623
1738,225000.20601464476
1739,393742.9942545715
1740,189389.94133510592
1741,164925.75477597726
1742,183723.26413395276
1743,197718.588543953
1744,255777.5270691025
1745,200067.987372397
1746,225725.74154714114
1747,182872.0845598101
1748,204757.20790267648
1749,154908.34116171938
1750,131546.27373943382
1751,298514.60875063954
1752,100662.91472155438
1753,127023.72773081518
1754,207086.49745927908
1755,144794.0528795079
1756,118472.65364995803
1757,121018.28695013953
1758,167879.280864183
1759,160063.7988152748
1760,184771.55668065668
1761,191226.72762505198
1762,193297.25315527286
1763,182045.49919845848
1764,123588.67245010196
1765,154850.97431989698
1766,214057.78819159698
1767,200045.09156073572
1768,116670.35166654116
1769,153639.63893191397
1770,284950.02699502703
1771,127941.83815313556
1772,146527.17093343998
1773,129655.12191558485
1774,125534.69156194202
1775,148201.563898961
1776,142781.33916021153
1777,119525.48391641735
1778,167191.61773853627
1779,169045.85465543054
1780,190890.25658677152
1781,192003.16462738212
1782,142605.73105548794
1783,173992.0666071744
1784,110643.65875289703
1785,90670.85294416157
1786,260466.098919033
1787,323258.41031613416
1788,65210.92559838532
1789,85924.9152403094
1790,34848.56512911354
1791,188094.22243422485
1792,175845.3745333135
1793,192188.58856374075
1794,221772.20586680848
1795,153759.94629730762
1796,127335.47820406033
1797,244361.2452626089
1798,150170.91301824004
1799,127281.82075819289
1800,114431.87784852184
1801,167164.7459599656
1802,112134.27566846002
1803,221116.71663733808
1804,192276.00343755438
1805,121773.9430887634
1806,133972.54664262844
1807,210276.1483125529
1808,142297.1955077639
1809,162225.73528613025
1810,240397.10139838484
1811,145847.79801036842
1812,125228.00991439943
1813,85713.1954529513
1814,103688.71323075544
1815,40049.48136429973
1816,111243.65806554497
1817,132036.4254963366
1818,180443.53958627745
1819,127496.36020033565
1820,117220.73737976556
1821,190675.02317042515
1822,178900.50834311667
1823,51097.33415437698
1824,140102.15436310918
1825,140080.82116454584
1826,99989.70571919596
1827,113750.02420533604
1828,140502.05774482968
1829,144989.69397991805
1830,162083.83732240082
1831,187873.95756630076
1832,105673.10758598262
1833,171716.50905781114
1834,139809.82138837036
1835,171835.0073917585
1836,136865.03386072267
1837,133567.14328078247
1838,187698.71143619105
1839,231442.8958628113
1840,137908.44731688374
1841,124190.15844211902
1842,160425.92919996596
1843,155859.5598014335
1844,90692.08734084957
1845,153173.94010388816
1846,166223.18099039193
1847,96469.62600438102
1848,45261.914533467236
1849,141611.0268673302
1850,196826.3811914305
1851,129838.13486617795
1852,160914.24692679726
1853,121986.17382133876
1854,158930.9947686586
1855,133634.56586797928
1856,191550.0092020139
1857,192676.31236873887
1858,130980.12937553703
1859,73421.33606019171
1860,135179.2380092467
1861,130106.11986039887
1862,294187.2137994858
1863,248796.77046863968
1864,284262.33551629033
1865,234277.02479229026
1866,223023.21815124084
1867,166119.6418462654
1868,239045.04281316156
1869,237226.81067500578
1870,261160.63366202835
1871,140547.5933930074
1872,155584.2591472719
1873,271779.6664837264
1874,123319.14161647685
1875,196844.3780324127
1876,216993.66037787058
1877,184356.31566173318
1878,147306.02755145615
1879,100628.45825618775
1880,146118.6093239911
1881,237377.95459729928
1882,227394.3593217193
1883,155540.4702361364
1884,241963.08759648626
1885,200204.55948228622
1886,190593.12338989417
1887,209069.72329866514
1888,233108.73081259493
1889,191982.55372160047
1890,148648.75310640875
1891,101088.69037353032
1892,82405.0102554679
1893,143038.76855685632
1894,116078.6407473327
1895,130044.9258829281
1896,145741.173991622
1897,118518.82529498123
1898,141368.74733481623
1899,155989.21081277623
1900,108663.21139496731
1901,313639.09103875805
1902,146723.63248893162
1903,234821.26239988772
1904,162138.70093157838
1905,201174.17685298086
1906,140256.98910097996
1907,172036.30078517884
1908,122248.20277696989
1909,124624.22155317622
1910,117856.39410200177
1911,184721.10943174007
1912,371987.71775249473
1913,213941.05400793487
1914,105812.57662358313
1915,192031.00656932374
1916,74705.46651861432
1917,176366.19463130462
1918,169237.94222068205
1919,151090.62839231596
1920,144981.50519471423
1921,283436.43474347354
1922,195455.80520181102
1923,211926.64579086515
1924,228036.33599590583
1925,192476.62952490392
1926,259926.6295258374
1927,135507.55971132815
1928,150218.6839254999
1929,159102.76954471803
1930,105519.78373415675
1931,158587.00419026625
1932,119610.34422112422
1933,160460.65161769945
1934,281745.1319473075
1935,226877.36994136323
1936,171240.45893766882
1937,206999.69969555814
1938,217850.40668205556
1939,257338.50194930733
1940,128559.36039704736
1941,244026.33211091917
1942,294016.24584644684
1943,164933.43065045538
1944,294998.2214473747
1945,225307.69220175955
1946,154849.90602674303
1947,211103.70483736333
1948,191073.72331756225
1949,194323.76861207606
1950,167429.13016658043
1951,198032.2786500968
1952,172963.93147469053
1953,162135.66016795454
1954,197786.18150073977
1955,132464.36584188722
1956,211272.02358671225
1957,197382.29661208112
1958,268072.1967695457
1959,140437.29560048896
1960,109181.34542099
1961,118697.91876858054
1962,128595.47787269039
1963,99951.24049297409
1964,153800.95197484718
1965,142001.44373601128
1966,112507.9153395051
1967,234037.73845746025
1968,335920.30088494497
1969,227962.37794628632
1970,297576.4252025517
1971,312888.53398867254
1972,340972.54665747937
1973,211260.26169654774
1974,226174.60012050704
1975,251618.97831737192
1976,331875.3517672046
1977,227434.10747618903
1978,301763.88548652566
1979,264777.85488976736
1980,193344.1961631207
1981,192824.7674745684
1982,165257.20482383767
1983,148028.8407708673
1984,145691.70175649834
1985,234552.79997707997
1986,223518.96735093463
1987,159196.56741098256
1988,239774.8276962352
1989,161738.9472809871
1990,221218.43454200297
1991,179507.0789973475
1992,140465.2148537671
1993,170053.5049405629
1994,372620.47313226364
1995,205454.26188609234
1996,182133.69728356693
1997,260461.5683418251
1998,227446.3922479368
1999,236998.44763592264
2000,324466.69525177986
2001,316059.0707757915
2002,248352.9311216013
2003,224273.84292068702
2004,231171.94801082232
2005,210294.58810186142
2006,177800.17940843327
2007,200028.6621338738
2008,183849.3795796893
2009,149994.98095264423
2010,220071.58575541538
2011,129067.79798940415
2012,157479.3014931339
2013,228061.98506239482
2014,153701.2980271639
2015,228537.92585868866
2016,165457.0410636083
2017,192712.50650163912
2018,113626.04057605535
2019,137634.6351236524
2020,131070.36418417827
2021,105135.9228567532
2022,173029.422060463
2023,146423.3760612642
2024,205402.2777016084
2025,349086.8400164071
2026,124874.8231351182
2027,201537.90306012245
2028,196835.7530543815
2029,164069.08117423338
2030,205362.08143376472
2031,173143.17974156057
2032,179249.39349200885
2033,212096.01892420824
2034,156888.99344571398
2035,183504.57842496346
2036,166136.5201594252
2037,166562.5307572187
2038,227293.63289347332
2039,168483.6799308238
2040,214045.37010582423
2041,253491.98849343517
2042,260680.7321862143
2043,151298.703928008
2044,147376.8670331104
2045,204660.821042203
2046,183687.1878370543
2047,133977.99173615628
2048,139596.6449846655
2049,167918.88625363377
2050,176349.7186394674
2051,128362.83238404086
2052,196524.9905591479
2053,145243.6515972315
2054,117362.62235256493
2055,156192.248367135
2056,220650.26959386448
2057,105170.58250194122
2058,242581.44842721772
2059,146548.85219655093
2060,173256.8032530882
2061,247404.44666879743
2062,110475.72689104092
2063,97853.67578589931
2064,169946.14041959148
2065,138228.36491373356
2066,155041.96247167222
2067,142727.89274893384
2068,133974.98693114426
2069,109843.53892466074
2070,118153.7238559607
2071,115705.11232768006
2072,154875.40414024866
2073,175022.6714952796
2074,184161.27577753796
2075,129200.34381275378
2076,121647.76747612948
2077,166635.7535934594
2078,105064.4511221296
2079,206333.21889528225
2080,157948.9757318323
2081,125794.51053992246
2082,119097.17281260245
2083,153435.12423804437
2084,132876.45644785417
2085,128575.70347667525
2086,129366.13011014608
2087,131215.11315841714
2088,121897.54012129025
2089,68575.85700152344
2090,218348.5727837528
2091,73649.6478853731
2092,192177.06284291943
2093,139510.53940692538
2094,104985.02952779605
2095,148379.91201390492
2096,92000.32459841273
2097,100271.99878630188
2098,148820.32943336357
2099,89243.87690161326
2100,136647.14184800946
2101,207450.3835195137
2102,194301.92821173184
2103,139216.65206240755
2104,121162.31071891308
2105,250917.89302812913
2106,74194.1142233863
2107,216611.54408186206
2108,109893.57041897313
2109,84054.91697103453
2110,121987.19312268212
2111,188509.59949995825
2112,116490.52875132594
2113,138786.2442823926
2114,153909.9955432863
2115,246250.38764686414
2116,105576.91617417664
2117,159715.67758380595
2118,112461.08544487515
2119,105959.95702522917
2120,130974.90613652304
2121,109099.2324834311
2122,169530.57487589406
2123,77598.2988758795
2124,164148.42626600323
2125,236262.23990453192
2126,171591.17100744494
2127,141941.52451932713
2128,169752.2631953183
2129,114796.00056488735
2130,177427.41907625418
2131,186601.8685920827
2132,95735.09101403636
2133,149648.3084371058
2134,177321.00167062844
2135,110967.25414789942
2136,62406.61079761268
2137,68527.01459298842
2138,137517.73820211246
2139,209618.8938826631
2140,143189.68911389756
2141,146774.73621610776
2142,87899.75610641207
2143,152028.1388093767
2144,143180.0564472307
2145,196795.2435228196
2146,236509.17637726435
2147,182880.61555759588
2148,169891.14693128396
2149,206540.805093231
2150,247145.94755278356
2151,172687.42554296346
2152,270353.6157264502
2153,237215.34797533427
2154,88319.72886998758
2155,153890.60325636197
2156,243296.21326276276
2157,212696.64977256017
2158,192563.0309278326
2159,172652.5030445443
2160,195002.95314652537
2161,254605.03806997786
2162,265804.2388760573
2163,336980.9954357732
2164,172818.59501150565
2165,219052.84143480286
2166,176258.573019572
2167,221975.7205614213
2168,233157.86384577682
2169,195577.93869552
2170,181503.70945657959
2171,138245.98687255848
2172,85076.30444577595
2173,299418.77567025536
2174,240130.53955602477
2175,226251.53785188394
2176,221260.85650655135
2177,156224.34086949655
2178,206917.07213896152
2179,160293.72969589176
2180,198554.89909594288
2181,231783.91514986474
2182,215648.40950314043
2183,177158.90511926817
2184,110061.85356643405
2185,123581.09179485898
2186,138618.0702741394
2187,175801.71687627173
2188,186322.8132260218
2189,273127.4477583231
2190,81589.21076502593
2191,101389.26176591829
2192,100726.92738086428
2193,124397.17218359964
2194,110350.30287137406
2195,93015.96469039188
2196,83764.07346969952
2197,233007.92100218305
2198,239088.76062139517
2199,207562.6695670373
2200,149754.80304596023
2201,96652.38615601863
2202,168040.1012729704
2203,160667.51920601036
2204,161120.56679588888
2205,151772.6388277376
2206,137016.75831494632
2207,214055.9515025229
2208,142623.0503795815
2209,234429.63462878048
2210,98547.0850413615
2211,110261.46095374499
2212,127790.17242919691
2213,136173.8800522457
2214,199794.3456402041
2215,119710.4351630488
2216,183293.2127897204
2217,82900.19103816882
2218,102218.63950797186
2219,113267.63947139362
2220,138422.97630602476
2221,184599.21174540985
2222,155045.1427496581
2223,300661.7163171558
2224,254514.47225306925
2225,153177.15982545534
2226,230148.43285863212
2227,167783.38139078472
2228,212648.38518799533
2229,241674.69771799044
2230,252831.9919707644
2231,196095.84949171072
2232,145092.89123368793
2233,127230.50615233675
2234,191136.63005635294
2235,243713.1438476477
2236,235605.16451598553
2237,268062.8860767368
2238,164943.34074491714
2239,107622.01696334306
2240,153103.31571447026
2241,176985.64499212112
2242,138338.6186829208
2243,153837.6590489641
2244,106596.23462142545
2245,79330.41036926737
2246,141966.4320576589
2247,110572.15677402166
2248,130646.84039973869
2249,116260.57610049879
2250,120321.7568533582
2251,158623.11543322887
2252,169579.6000722876
2253,204786.48343851021
2254,206566.05700976032
2255,191189.81410304294
2256,164571.4606560023
2257,214895.49219774455
2258,156661.02359292327
2259,241536.023798297
2260,159931.2427625871
2261,170260.1752828917
2262,163761.6101652002
2263,285413.84201412986
2264,473274.50472822384
2265,183976.10036533553
2266,243859.65959237944
2267,230172.71256259197
2268,389532.0584464794
2269,148633.19893347574
2270,147130.8285217873
2271,215538.13230221096
2272,306778.98917267215
2273,102311.35573524325
2274,178178.19957745986
2275,142155.68633223142
2276,204354.49779417942
2277,197531.15636408605
2278,171882.3860569156
2279,128732.79668158235
2280,158260.63192423043
2281,160976.76923197825
2282,133957.46946834237
2283,122170.75321356268
2284,109756.28392923067
2285,179957.73009019552
2286,183224.8596277885
2287,238095.9160492083
2288,226606.2592733396
2289,256945.7573335729
2290,292330.1851366962
2291,243720.88419671287
2292,291054.4232415244
2293,313448.5862739833
2294,261318.41322103143
2295,278914.23092049325
2296,249452.38525521988
2297,231184.17021918693
2298,217574.10692948874
2299,290820.9733415592
2300,231537.87482982737
2301,171087.94289332072
2302,197518.62838309808
2303,191792.90600958472
2304,177628.48302084682
2305,118476.36961007045
2306,138720.64719464313
2307,158204.7584273382
2308,195944.20653037526
2309,175503.7949229167
2310,147600.33725110255
2311,191069.17690886083
2312,198692.0312128867
2313,188730.7928359929
2314,166608.2293330287
2315,145809.3856482635
2316,166754.97822692426
2317,177975.8034924284
2318,161455.08284743596
2319,167944.2796795943
2320,139799.18739957883
2321,221225.18431296168
2322,161751.9079784595
2323,162986.71005280892
2324,182003.49036242507
2325,231469.24086427529
2326,165861.67512656236
2327,218236.4762071391
2328,181806.08889784687
2329,165542.44803297854
2330,193622.93053678342
2331,223274.23532093543
2332,295450.3114554204
2333,259612.17447226576
2334,219210.98823348328
2335,202799.1905870055
2336,319415.3095879564
2337,183921.39461742982
2338,289895.332297911
2339,185896.1563515108
2340,344684.864396215
2341,197209.26477610867
2342,211437.43893157705
2343,196996.0171050887
2344,146044.18649039598
2345,207723.7384995776
2346,224944.3501086137
2347,183523.84158280076
2348,166655.71217300606
2349,161440.10830662996
2350,230425.10772243142
2351,178992.58452447917
2352,185501.38841930215
2353,222481.06964950438
2354,107772.02780353937
2355,124194.68137459838
2356,130886.73400415316
2357,155532.5989852099
2358,168599.85049419693
2359,272030.9621290207
2360,116374.24274132709
2361,149077.6288167869
2362,219894.50998857536
2363,142940.37827131496
2364,206013.4926585588
2365,183254.7268621114
2366,158718.6027135284
2367,203753.33287549668
2368,204398.3430996731
2369,160677.9905262768
2370,153852.94394355186
2371,139016.80074487548
2372,198957.70553574114
2373,209575.9575999116
2374,371530.86873145413
2375,256056.38181523193
2376,223490.90825958014
2377,281766.6298464894
2378,154056.5125064641
2379,213519.702543434
2380,136035.9750145803
2381,179090.2438534271
2382,174424.7383934292
2383,197992.13991269813
2384,227745.93865153615
2385,176123.4872072122
2386,158474.690714293
2387,193433.5568531
2388,108218.34887600766
2389,163654.06567826102
2390,133081.09920401944
2391,168402.375703305
2392,123120.92460789252
2393,196937.11591856
2394,168879.17560378925
2395,212161.49824913067
2396,146009.2673800061
2397,215903.87107663095
2398,166687.33911121543
2399,73263.00655749542
2400,66138.6321058826
2401,134060.49410188477
2402,132438.3719489164
2403,137827.8000955352
2404,152670.59422548072
2405,145511.83882951643
2406,123412.72106872319
2407,106493.38227173682
2408,189272.47390780822
2409,122536.80827784218
2410,188376.59016461423
2411,120668.17227858862
2412,155666.55875366548
2413,144857.56965011646
2414,130801.27843906322
2415,134568.02467799713
2416,133593.43718283428
2417,145161.96073558187
2418,151344.10507799085
2419,147507.95385319894
2420,138424.469193708
2421,116127.61802575561
2422,101891.34937673963
2423,119661.16791466788
2424,186286.32117003854
2425,269687.773471603
2426,146959.32483675424
2427,119098.31434491395
2428,181137.94632415424
2429,87120.71453308433
2430,129327.70060125986
2431,123585.85821758086
2432,167214.7901601494
2433,144744.67601688948
2434,168965.75069580492
2435,114576.54445649163
2436,126382.60473588515
2437,125950.22267527711
2438,156529.9090613004
2439,99673.85002540916
2440,137702.93106362934
2441,119244.03447061835
2442,148058.43255073088
2443,146224.71477846126
2444,139689.68770753642
2445,103651.67374224115
2446,149189.68717752333
2447,147847.92636083407
2448,296205.6668744649
2449,134335.19242785958
2450,208587.44895565257
2451,180511.85039572458
2452,184207.9782579639
2453,95170.33061975418
2454,139524.06065603843
2455,264041.1637216252
2456,133646.03678249603
2457,126915.66864540687
2458,108827.37354606051
2459,93984.30267478197
2460,180680.02153623576
2461,181659.06660158845
2462,134584.19163891984
2463,151055.24782810628
2464,197490.895035083
2465,166935.613180497
2466,136985.24979794063
2467,140523.65847261535
2468,102687.8985232978
2469,120022.3970862639
2470,202135.6921452756
2471,235072.4171816527
2472,157331.3241953593
2473,127781.04435950815
2474,71057.08726847058
2475,193674.62685650642
2476,128350.3641766123
2477,158696.25833201932
2478,185219.31185752366
2479,102730.6294160955
2480,175630.73980130488
2481,121711.58191961124
2482,157647.17821829306
2483,104116.60718561057
2484,145536.03166930797
2485,134921.58171464343
2486,152231.28085012874
2487,224753.83428283397
2488,323761.6462097221
2489,128927.30898522995
2490,133364.5702408141
2491,108026.14928062294
2492,158178.20963575895
2493,177164.27462275448
2494,185194.16890697303
2495,107030.78916326276
2496,269702.0848778093
2497,266644.3779472739
2498,129475.41153153163
2499,85701.03912510231
2500,116937.878890337
2501,136637.27226598834
2502,135648.86587878733
2503,167457.98685868472
2504,275041.21608461364
2505,239574.82227263929
2506,268931.9356595322
2507,332677.23272498266
2508,223580.55670772385
2509,229693.5109287881
2510,154494.87170023686
2511,189378.32395338485
2512,219614.93058541822
2513,194999.04839804722
2514,184926.00585475215
2515,150574.46916261804
2516,175079.73823947317
2517,189632.51138014602
2518,179237.37430534122
2519,261754.82655097253
2520,196677.7331764435
2521,225626.99037258344
2522,161277.74985939107
2523,103883.72636967828
2524,115088.17892891874
2525,153532.88262627556
2526,164305.42330615467
2527,113994.46345204601
2528,121998.85646280262
2529,121599.6778051226
2530,138510.78335460895
2531,219208.27222005176
2532,199447.5905645062
2533,147171.5510039898
2534,150650.99509764236
2535,263076.9145180816
2536,248290.35647404002
2537,183956.95281403317
2538,167361.70164498244
2539,185869.2968088305
2540,176390.6448257557
2541,175580.6441705619
2542,145440.22436931546
2543,141842.83126610413
2544,114567.77102206719
2545,147502.49477761463
2546,149114.29282217394
2547,140321.7818842658
2548,180642.8899120596
2549,120064.89058563033
2550,565838.9102657163
2551,141149.34147867677
2552,147830.17819053613
2553,65694.47497045709
2554,100675.24607090172
2555,132845.9770510091
2556,109102.6644679671
2557,109707.40636349065
2558,223287.7927808687
2559,131905.39105792806
2560,126578.25282301649
2561,130244.33520111983
2562,121499.38861567793
2563,144595.55275584577
2564,216470.8716146592
2565,141121.42792021728
2566,199472.99875825044
2567,121999.23000658795
2568,315576.7314219031
2569,172305.98166391446
2570,177232.55589181007
2571,167684.10230625106
2572,146341.5998543787
2573,177009.66674035176
2574,89023.74255917047
2575,146534.21047927433
2576,209203.997861122
2577,159630.61262641638
2578,109221.34700683477
2579,48805.382920519325
2580,124862.99983120392
2581,131225.13860413452
2582,210858.5676776703
2583,150145.36154083785
2584,161184.30460657342
2585,164091.0556159895
2586,164503.9640693713
2587,200696.1587536337
2588,183224.74474739024
2589,162452.0094386451
2590,177895.64153254565
2591,206473.44708443774
2592,155864.02865350584
2593,130484.88590023566
2594,185324.41568091174
2595,177146.3038317254
2596,264874.58897239366
2597,156552.51335305092
2598,202623.0920873122
2599,267292.91006456583
2600,179422.17097766045
2601,106962.98480567399
2602,81226.29363866517
2603,138133.74188697035
2604,84761.1498975495
2605,70430.0194660999
2606,133752.5431362259
2607,213817.22987349695
2608,198881.10146226012
2609,158481.73990801215
2610,89433.38243669743
2611,136014.36133790703
2612,136975.06028994694
2613,159617.36534578237
2614,126173.13706209595
2615,171224.50040152317
2616,232413.60971235365
2617,174626.18662342615
2618,200843.85294526682
2619,208841.24124636414
2620,174683.77752199024
2621,165071.215811931
2622,201670.7941681652
2623,220713.32133282017
2624,231271.98069738818
2625,238611.94203650823
2626,213453.28669152167
2627,170804.39588469392
2628,316684.63435939455
2629,258377.15120494325
2630,444226.28346461605
2631,340826.78623601503
2632,284772.17946561816
2633,227212.81700892537
2634,237232.74925560248
2635,169058.16100148307
2636,248289.98942564806
2637,161613.1322319164
2638,184553.99458354572
2639,212698.53930523733
2640,133186.61761720382
2641,114254.74667596107
2642,240760.37152204526
2643,157473.3463416304
2644,121504.26058893935
2645,137575.625560194
2646,99192.93055464912
2647,82293.91117157377
2648,191330.12327388668
2649,148469.41536217355
2650,148655.98356988974
2651,142662.0222815973
2652,286458.41211176006
2653,192696.81003338617
2654,224895.13446258003
2655,249739.26324608942
2656,254141.09109152455
2657,256000.3114754638
2658,179143.12362464415
2659,263350.3693394151
2660,256049.72175920836
2661,226823.35282981407
2662,251627.57294433887
2663,234403.57820721337
2664,210489.11986415178
2665,230194.25298738424
2666,220244.49440990767
2667,168893.31148833007
2668,204872.34555635063
2669,154880.40091620735
2670,365890.8398182222
2671,183825.43806262754
2672,134488.9207491105
2673,151750.53074378095
2674,186482.22585480267
2675,144778.01904070546
2676,181846.6571794678
2677,211558.51559681006
2678,332415.19124297344
2679,291949.5902377759
2680,191716.96269752103
2681,251638.45731120947
2682,236068.2341149905
2683,389733.6957606605
2684,191435.47591668938
2685,262228.5053755142
2686,214731.57447442895
2687,242360.04054584703
2688,202752.2731813804
2689,240178.39193240413
2690,287468.34609737503
2691,161586.129463399
2692,126175.59398830117
2693,179389.6992860374
2694,124344.22970920446
2695,142505.36666047602
2696,195950.145021212
2697,217047.98544027918
2698,211365.6445021887
2699,145084.7911819694
2700,175254.4772350936
2701,171398.2438241933
2702,169269.26443461
2703,146151.81984953323
2704,287082.0255380671
2705,125334.51739741786
2706,121522.9980281849
2707,164723.11569032085
2708,114874.24691094083
2709,85038.7208338214
2710,122746.40612164733
2711,303093.09814222396
2712,331548.88702861784
2713,138457.78283398694
2714,149621.5939175115
2715,120733.73706920474
2716,124694.39614801199
2717,244035.7552855484
2718,169448.19279573343
2719,172347.25376782435
2720,185263.0952776787
2721,139244.2314113621
2722,187443.0127834474
2723,161088.24265895144
2724,126653.00199613099
2725,131335.54332414808
2726,168655.02542879182
2727,156185.95677952835
2728,223075.43724619836
2729,167766.02523042425
2730,133818.79501678643
2731,153454.89143529898
2732,108714.53030291077
2733,160936.42217950567
2734,146566.6898683894
